customer_id,signup_date,last_login_date,tenure_months,contract,plan,region,monthly_charges,support_tickets,churn,data_source,account_note
CUST-003111,2021-12-24,2026-05-19,54,Month-to-month,Standard,North,82.34,0,No,billing_system_v2,note-4620
CUST-002337,2021-08-26,2026-05-26,58,Two year,Standard,South,77.83,0,No,billing_system_v2,note-1288
CUST-003961,2021-05-28,2026-05-10,61,One year,Standard,East,63.77,2,No,billing_system_v2,note-487
CUST-002488,2023-05-18,2026-05-07,37,Two year,Basic,Central,60.35,2,No,billing_system_v2,note-4013
CUST-000442,2025-09-04,2026-05-21,9,Two year,Basic,Central,60.07,3,Yes,billing_system_v2,note-1755
CUST-000067,2024-04-12,2026-04-15,26,Month-to-month,Basic,South,90.12,0,Yes,billing_system_v2,note-936
CUST-003983,2022-06-22,2026-05-31,48,Two year,Basic,North,63.44,1,No,billing_system_v2,note-4241
CUST-000741,2021-12-24,2026-05-26,54,Month-to-month,Basic,Central,51.92,1,No,billing_system_v2,note-4752
CUST-003859,2023-11-14,2026-05-14,31,Two year,Basic,,122.44,1,Yes,billing_system_v2,note-1853
CUST-000926,2023-04-18,2026-05-14,38,Two year,Standard,North,33.07,2,No,billing_system_v2,note-920
CUST-004880,2024-03-13,2026-05-30,27,Month-to-month,Basic,Central,86.82,1,No,billing_system_v2,note-752
CUST-001846,2024-02-12,2026-05-15,28,Month-to-month,Basic,East,48.36,1,No,billing_system_v2,note-1958
CUST-000804,2022-01-23,2026-05-30,53,Month-to-month,Standard,West,98.73,2,No,billing_system_v2,note-1837
CUST-001806,2026-06-01,2026-03-16,0,One year,Standard,Central,82.06,1,Yes,billing_system_v2,note-1492
CUST-001114,2025-05-07,2026-05-18,13,Month-to-month,Basic,East,87.94,0,No,billing_system_v2,note-2127
CUST-001525,2026-03-03,2026-05-27,3,One year,Premium,South,75.49,1,Yes,billing_system_v2,note-1715
CUST-003007,2023-12-14,2026-05-25,30,Month-to-month,Basic,South,44.26,0,No,billing_system_v2,note-3081
CUST-003212,2024-06-11,2026-04-26,24,Two year,Standard,North,,1,No,billing_system_v2,note-2774
CUST-004945,2022-02-22,2026-05-25,52,One year,Basic,North,67.3,0,No,billing_system_v2,note-653
CUST-000514,2020-09-30,2026-05-10,69,Month-to-month,Basic,East,38.27,1,No,billing_system_v2,note-1130
CUST-001663,2023-03-19,2026-05-05,39,Month-to-month,Premium,North,70.75,3,No,billing_system_v2,note-435
CUST-002605,2021-12-24,2026-05-21,54,One year,Premium,Central,73.71,0,No,billing_system_v2,note-479
CUST-001269,2026-03-03,2026-05-05,3,One year,Premium,South,48.48,0,No,billing_system_v2,note-461
CUST-004427,2023-08-16,2026-05-21,34,Month-to-month,Standard,Central,66.6,1,No,billing_system_v2,note-4184
CUST-001959,2025-05-07,2026-05-30,13,Month-to-month,Basic,South,101.75,0,No,billing_system_v2,note-904
CUST-001374,2021-03-29,2026-05-27,63,Month-to-month,Basic,West,93.97,4,Yes,billing_system_v2,note-4762
CUST-004299,2025-12-03,2026-05-12,6,Month-to-month,Premium,South,78.25,0,No,billing_system_v2,note-4404
CUST-004057,2023-04-18,2026-04-24,38,Month-to-month,Standard,East,88.95,3,Yes,billing_system_v2,note-1421
CUST-002853,2025-12-03,2026-04-09,6,Month-to-month,Premium,,79.93,0,Yes,billing_system_v2,note-924
CUST-003244,2022-02-22,2026-03-07,52,Two year,Premium,South,115.28,1,Yes,billing_system_v2,note-1565
CUST-003839,2020-10-30,2026-05-22,68,Month-to-month,Premium,North,37.98,3,Yes,billing_system_v2,note-2804
CUST-004649,2024-12-08,2026-05-26,18,Month-to-month,Standard,North,100.99,2,Yes,billing_system_v2,note-4099
CUST-000162,2024-01-13,2026-05-25,29,Month-to-month,Premium,Central,90.68,3,No,billing_system_v2,note-1192
CUST-001401,2025-01-07,2026-05-29,17,Two year,Basic,East,138.49,1,Yes,billing_system_v2,note-1449
CUST-001871,2025-04-07,2026-05-05,14,Month-to-month,,Central,56.45,3,Yes,billing_system_v2,note-2794
CUST-004907,2021-10-25,2026-04-27,56,One year,Basic,Central,71.43,1,No,billing_system_v2,note-1326
CUST-003688,2020-09-30,2026-05-17,69,Month-to-month,Basic,West,88.4,0,No,billing_system_v2,note-1537
CUST-000388,2021-02-27,2026-06-01,64,Month-to-month,Standard,North,82.33,0,No,billing_system_v2,note-3041
CUST-004709,2023-12-14,2026-05-16,30,Two year,Premium,South,91.26,2,Yes,billing_system_v2,note-1913
CUST-002519,2020-08-01,2026-05-30,71,Month-to-month,Premium,Central,73.15,1,No,billing_system_v2,note-736
CUST-000812,2022-05-23,2026-05-29,49,One year,Basic,East,48.09,1,No,billing_system_v2,note-2626
CUST-002587,2024-07-11,2026-04-29,23,One year,Standard,West,68.68,1,No,billing_system_v2,note-4351
CUST-001721,2022-01-23,2026-04-13,53,Month-to-month,Basic,West,44.39,1,No,billing_system_v2,note-4780
CUST-000177,2025-07-06,2026-05-03,11,Month-to-month,,Central,75.29,2,Yes,billing_system_v2,note-3723
CUST-004342,2023-09-15,2026-05-31,33,Month-to-month,Premium,East,33.63,1,No,billing_system_v2,note-1099
CUST-003974,2025-12-03,2026-05-29,6,Month-to-month,Basic,North,69.1,2,Yes,billing_system_v2,note-1877
CUST-000995,2022-09-20,2026-06-01,45,One year,Standard,East,71.16,2,No,billing_system_v2,note-1635
CUST-000898,2026-01-02,2026-06-01,5,Month-to-month,Standard,South,33.29,0,Yes,billing_system_v2,note-2608
CUST-002838,2025-03-08,2026-06-01,15,Two year,Standard,,77.46,0,No,billing_system_v2,note-837
CUST-001094,2024-07-11,2026-05-24,23,One year,Standard,South,74.43,0,No,billing_system_v2,note-624
CUST-003453,2024-05-12,2026-05-11,25,Month-to-month,Premium,Central,81.36,1,No,billing_system_v2,note-4084
CUST-001761,2024-01-13,2026-05-18,29,One year,Standard,South,92.19,0,Yes,billing_system_v2,note-491
CUST-004658,2023-12-14,2026-05-15,30,One year,Basic,East,65.34,0,No,billing_system_v2,note-2283
CUST-004126,2026-03-03,2026-05-31,3,Month-to-month,Basic,North,107.19,2,Yes,billing_system_v2,note-4561
CUST-003329,2020-12-29,2026-05-27,66,One year,Premium,North,77.94,1,No,billing_system_v2,note-2661
CUST-002832,2024-09-09,2026-05-01,21,Month-to-month,Standard,North,59.0,1,Yes,billing_system_v2,note-1716
CUST-002876,2022-07-22,2026-05-23,47,Month-to-month,Basic,East,53.63,0,No,billing_system_v2,note-4738
CUST-003936,2023-05-18,2026-05-15,37,Month-to-month,Basic,Central,88.19,2,No,billing_system_v2,note-1783
CUST-002822,2025-09-04,2026-04-05,9,Month-to-month,Standard,Central,88.52,1,Yes,billing_system_v2,note-782
CUST-001711,2023-09-15,2026-05-30,33,One year,Basic,East,103.45,0,No,billing_system_v2,note-3883
CUST-002276,2025-03-08,2026-05-19,15,Month-to-month,Premium,South,68.73,1,No,billing_system_v2,note-192
CUST-004664,2024-08-10,2026-05-06,22,Month-to-month,Premium,North,45.45,1,Yes,billing_system_v2,note-2035
CUST-003594,2025-01-07,2026-05-14,17,Month-to-month,Standard,West,123.33,2,No,billing_system_v2,note-4667
CUST-000412,2024-10-09,2026-05-25,20,Two year,Basic,East,61.51,2,Yes,billing_system_v2,note-4431
CUST-000587,2025-11-03,2026-03-26,7,One year,Basic,North,78.93,0,Yes,billing_system_v2,note-957
CUST-001030,2023-07-17,2026-05-05,35,Month-to-month,Premium,Central,1158.87,2,No,billing_system_v2,note-2803
CUST-001156,2025-10-04,2026-05-11,8,One year,Premium,South,35.26,1,No,billing_system_v2,note-2760
CUST-004448,2023-03-19,2026-05-23,39,Month-to-month,Standard,West,67.69,0,No,billing_system_v2,note-2659
CUST-003791,2025-06-06,2026-04-18,12,Month-to-month,Basic,South,37.08,1,Yes,billing_system_v2,note-2390
CUST-003552,2020-11-29,2026-05-02,67,Month-to-month,Standard,South,75.08,2,No,billing_system_v2,note-2332
CUST-003320,2025-12-03,2026-05-09,6,One year,Standard,West,57.82,1,No,billing_system_v2,note-2846
CUST-004349,2024-05-12,2026-06-01,25,Month-to-month,Premium,South,118.02,3,Yes,billing_system_v2,note-251
CUST-002594,2024-08-10,2026-05-15,22,Month-to-month,Basic,Central,70.14,1,No,billing_system_v2,note-10
CUST-000345,2024-12-08,2026-05-27,18,Two year,Basic,North,67.29,0,No,billing_system_v2,note-4307
CUST-002570,2021-09-25,2026-04-10,57,Two year,Basic,South,,2,No,billing_system_v2,note-4162
CUST-002767,2020-08-01,2026-05-22,71,One year,Standard,West,59.07,2,No,billing_system_v2,note-4255
CUST-000778,2024-11-08,2026-05-31,19,One year,Basic,South,76.38,0,No,billing_system_v2,note-2797
CUST-004323,2024-11-08,2026-04-16,19,One year,Standard,West,35.04,0,Yes,billing_system_v2,note-4558
CUST-002885,2025-07-06,2026-05-07,11,Month-to-month,Basic,Central,79.97,1,Yes,billing_system_v2,note-2071
CUST-001104,2024-08-10,2026-05-06,22,One year,Basic,South,51.43,3,Yes,billing_system_v2,note-4988
CUST-001402,2024-09-09,2026-05-30,21,Month-to-month,Standard,West,,3,Yes,billing_system_v2,note-562
CUST-000028,2023-03-19,2026-05-26,39,Month-to-month,Basic,Central,47.31,1,No,billing_system_v2,note-3086
CUST-002626,2020-08-31,2026-04-10,70,Month-to-month,Premium,West,117.84,2,No,billing_system_v2,note-600
CUST-002096,2020-11-29,2026-05-29,67,Two year,Premium,East,23.68,3,No,billing_system_v2,note-1268
CUST-001841,2025-12-03,2026-05-31,6,Two year,Basic,South,53.0,1,No,billing_system_v2,note-3936
CUST-002140,2022-04-23,2026-05-15,50,Month-to-month,Basic,North,82.65,2,No,billing_system_v2,note-1449
CUST-003869,2022-03-24,2026-05-28,51,Two year,Basic,West,118.71,2,No,billing_system_v2,note-818
CUST-001164,2023-05-18,2026-05-30,37,Month-to-month,Standard,East,86.13,2,Yes,billing_system_v2,note-3016
CUST-003955,2020-11-29,2026-05-31,67,One year,Basic,West,46.07,0,Yes,billing_system_v2,note-532
CUST-004920,2020-08-31,2026-04-05,70,One year,Standard,South,58.98,1,No,billing_system_v2,note-831
CUST-001224,2023-12-14,2026-05-18,30,One year,Premium,East,82.2,1,No,billing_system_v2,note-2730
CUST-003582,2025-04-07,2026-05-27,14,One year,Premium,West,91.37,1,Yes,billing_system_v2,note-3227
CUST-000212,2021-10-25,2026-05-21,56,Two year,Premium,South,65.5,2,No,billing_system_v2,note-2051
CUST-004615,2023-11-14,2026-05-23,31,Two year,Premium,North,52.79,2,Yes,billing_system_v2,note-2924
CUST-000359,2022-01-23,2026-05-06,53,Month-to-month,Standard,North,72.72,0,No,billing_system_v2,note-1040
CUST-002406,2024-04-12,2026-04-30,26,Month-to-month,Standard,,120.93,0,No,billing_system_v2,note-1511
CUST-002648,2020-11-29,2026-05-29,67,Two year,Basic,West,82.73,4,No,billing_system_v2,note-4729
CUST-004652,2024-07-11,2026-05-30,23,Two year,Standard,Central,65.73,2,No,billing_system_v2,note-1056
CUST-004497,2024-03-13,2026-05-18,27,One year,Basic,South,79.0,2,Yes,billing_system_v2,note-3383
CUST-000635,2022-05-23,2026-05-19,49,Two year,Basic,South,42.28,0,No,billing_system_v2,note-4843
CUST-002522,2025-03-08,2026-05-23,15,One year,Basic,North,61.69,0,No,billing_system_v2,note-66
CUST-000178,2021-02-27,2026-05-06,64,Two year,Basic,Central,56.2,0,No,billing_system_v2,note-4814
CUST-000718,2025-02-06,2026-05-24,16,Two year,Premium,West,53.88,1,No,billing_system_v2,note-3527
CUST-003374,2022-06-22,2026-06-01,48,Two year,Basic,Central,60.43,1,No,billing_system_v2,note-4582
CUST-003430,2025-01-07,2026-05-23,17,One year,Basic,Central,57.45,1,Yes,billing_system_v2,note-2150
CUST-002705,2024-10-09,2026-04-20,20,Month-to-month,Standard,West,67.92,2,Yes,billing_system_v2,note-1592
CUST-002829,2025-09-04,2026-04-06,9,Month-to-month,Premium,North,23.85,2,Yes,billing_system_v2,note-4378
CUST-001528,2026-05-02,2026-05-24,1,Month-to-month,Basic,South,53.29,1,No,billing_system_v2,note-3561
CUST-001229,2024-10-09,2026-05-26,20,Two year,Basic,East,119.34,0,No,billing_system_v2,note-4205
CUST-001947,2020-12-29,2026-05-30,66,Two year,,North,46.92,1,No,billing_system_v2,note-2831
CUST-000203,2022-04-23,2026-05-31,50,Month-to-month,Basic,Central,129.82,4,No,billing_system_v2,note-2680
CUST-002830,2020-12-29,2026-05-26,66,Month-to-month,Basic,South,73.08,2,No,billing_system_v2,note-195
CUST-001232,2020-09-30,2026-05-12,69,Month-to-month,Standard,West,52.83,2,No,billing_system_v2,note-1796
CUST-004514,2021-01-28,2026-03-31,65,Month-to-month,Standard,West,15.0,1,No,billing_system_v2,note-30
CUST-000284,2023-11-14,2026-05-30,31,Month-to-month,Standard,Central,40.76,2,No,billing_system_v2,note-4017
CUST-002348,2025-04-07,2026-05-10,14,Two year,Standard,South,98.53,1,No,billing_system_v2,note-2302
CUST-001069,2026-06-01,2026-05-29,0,One year,Basic,,62.39,0,Yes,billing_system_v2,note-1844
CUST-004899,2022-12-19,2026-05-25,42,Month-to-month,Basic,Central,23.57,2,No,billing_system_v2,note-1201
CUST-004457,2026-04-02,2026-05-26,2,Month-to-month,Standard,North,,4,Yes,billing_system_v2,note-3747
CUST-000744,2021-09-25,2026-05-15,57,Two year,Basic,East,34.45,2,No,billing_system_v2,note-4622
CUST-002589,2024-06-11,2026-05-20,24,One year,Standard,North,33.22,2,No,billing_system_v2,note-4638
CUST-000592,2025-01-07,2026-05-21,17,Month-to-month,Standard,Central,49.13,0,No,billing_system_v2,note-3531
CUST-002569,2020-12-29,2026-05-21,66,One year,Standard,Central,59.52,1,No,billing_system_v2,note-355
CUST-000227,2023-01-18,2026-05-02,41,One year,Premium,South,82.13,2,Yes,billing_system_v2,note-3093
CUST-004944,2026-04-02,2026-05-26,2,Month-to-month,Basic,North,39.11,3,Yes,billing_system_v2,note-3659
CUST-003076,2025-11-03,2026-04-12,7,Month-to-month,Basic,Central,49.85,3,Yes,billing_system_v2,note-406
CUST-002351,2021-12-24,2026-02-27,54,Two year,Premium,South,91.15,2,No,billing_system_v2,note-2452
CUST-004334,2020-12-29,2026-05-08,66,One year,Standard,,,1,No,billing_system_v2,note-3430
CUST-000549,2022-05-23,2026-04-25,49,Two year,Standard,West,50.84,1,No,billing_system_v2,note-1125
CUST-002030,2023-02-17,2026-03-07,40,Month-to-month,Basic,North,76.44,1,Yes,billing_system_v2,note-1909
CUST-003722,2021-12-24,2026-05-31,54,One year,Standard,Central,68.33,1,No,billing_system_v2,note-3142
CUST-003558,2025-06-06,2026-04-16,12,Two year,Standard,,15.0,2,No,billing_system_v2,note-936
CUST-000923,2025-08-05,2026-05-19,10,Two year,Premium,Central,73.12,4,Yes,billing_system_v2,note-1149
CUST-001941,2024-12-08,2026-05-30,18,Month-to-month,,South,85.28,0,No,billing_system_v2,note-4459
CUST-001514,2025-01-07,2026-05-26,17,Month-to-month,Basic,South,102.74,1,Yes,billing_system_v2,note-2621
CUST-003288,2025-06-06,2026-05-20,12,Month-to-month,Premium,East,61.6,1,Yes,billing_system_v2,note-3726
CUST-002814,2025-04-07,2026-05-29,14,Month-to-month,Standard,West,83.08,3,Yes,billing_system_v2,note-1423
CUST-004344,2024-04-12,2026-05-20,26,One year,Premium,East,88.61,1,No,billing_system_v2,note-1961
CUST-002196,2024-10-09,2026-05-23,20,Month-to-month,Standard,North,92.02,1,No,billing_system_v2,note-2745
CUST-003158,2022-06-22,2026-05-23,48,Month-to-month,Basic,North,67.8,1,Yes,billing_system_v2,note-4199
CUST-004128,2023-03-19,2026-04-26,39,One year,Basic,West,,1,No,billing_system_v2,note-1567
CUST-001031,2025-06-06,2026-04-20,12,Two year,Basic,Central,,0,Yes,billing_system_v2,note-4162
CUST-001260,2024-11-08,2026-05-20,19,One year,Premium,Central,65.54,3,Yes,billing_system_v2,note-3947
CUST-004833,2025-01-07,2026-05-05,17,Month-to-month,,North,98.81,1,Yes,billing_system_v2,note-1781
CUST-003493,2022-01-23,2026-05-12,53,One year,Premium,South,85.28,1,No,billing_system_v2,note-1749
CUST-003695,2022-08-21,2026-05-26,46,Month-to-month,Premium,East,78.88,1,No,billing_system_v2,note-1681
CUST-002013,2020-12-29,2026-05-24,66,One year,Basic,Central,75.3,3,No,billing_system_v2,note-2518
CUST-004174,2024-02-12,2026-05-14,28,Two year,Basic,North,66.49,0,No,billing_system_v2,note-4025
CUST-002235,2021-10-25,2026-05-16,56,Month-to-month,Premium,South,,2,No,billing_system_v2,note-4194
CUST-000900,2026-06-01,2026-03-26,0,Two year,Standard,Central,76.42,1,Yes,billing_system_v2,note-3290
CUST-004396,2024-09-09,2026-05-12,21,One year,Premium,East,88.57,1,Yes,billing_system_v2,note-2250
CUST-001177,2025-05-07,2026-05-31,13,Month-to-month,Premium,West,96.3,2,Yes,billing_system_v2,note-4432
CUST-003813,2023-11-14,2026-05-07,31,One year,,Central,45.41,2,No,billing_system_v2,note-801
CUST-001192,2025-06-06,2026-05-26,12,Two year,Standard,West,75.93,5,Yes,billing_system_v2,note-3465
CUST-004890,2021-06-27,2026-05-27,60,Two year,Basic,East,112.42,2,No,billing_system_v2,note-3441
CUST-002467,2022-06-22,2026-04-12,48,Month-to-month,Premium,South,42.79,2,Yes,billing_system_v2,note-3433
CUST-000215,2024-11-08,2026-05-29,19,Month-to-month,Basic,North,52.5,1,No,billing_system_v2,note-935
CUST-002632,2021-01-28,2026-05-08,65,Month-to-month,Premium,South,91.2,2,Yes,billing_system_v2,note-2269
CUST-004537,2022-02-22,2026-05-29,52,Two year,Standard,West,39.45,2,No,billing_system_v2,note-207
CUST-000781,2022-09-20,2026-05-15,45,Month-to-month,Standard,South,68.43,0,No,billing_system_v2,note-4282
CUST-002284,2022-05-23,2026-05-06,49,Month-to-month,Premium,West,66.1,2,No,billing_system_v2,note-4283
CUST-004544,2023-10-15,2026-03-30,32,Month-to-month,Standard,North,56.8,1,Yes,billing_system_v2,note-805
CUST-003181,2025-04-07,2026-05-23,14,One year,Premium,Central,15.0,1,No,billing_system_v2,note-1033
CUST-002688,2022-09-20,2026-05-27,45,Two year,Standard,East,56.51,0,No,billing_system_v2,note-3935
CUST-000566,2025-02-06,2026-05-29,16,Month-to-month,Standard,North,59.47,2,Yes,billing_system_v2,note-1601
CUST-003676,2024-04-12,2026-05-12,26,Month-to-month,Basic,West,93.61,2,Yes,billing_system_v2,note-974
CUST-002278,2024-04-12,2026-05-17,26,Month-to-month,Standard,East,76.18,0,Yes,billing_system_v2,note-2486
CUST-003636,2023-04-18,2026-04-21,38,Month-to-month,Basic,North,79.05,3,Yes,billing_system_v2,note-4505
CUST-000279,2026-01-02,2026-05-21,5,Two year,Premium,West,60.73,2,Yes,billing_system_v2,note-1781
CUST-001880,2024-03-13,2026-05-15,27,Month-to-month,Premium,,96.13,1,No,billing_system_v2,note-3907
CUST-004290,2026-02-01,2026-05-20,4,Month-to-month,Standard,South,114.63,3,Yes,billing_system_v2,note-3925
CUST-004591,2026-04-02,2026-05-13,2,Two year,Standard,East,49.5,2,No,billing_system_v2,note-2059
CUST-001256,2025-03-08,2026-05-02,15,One year,Basic,Central,51.47,1,Yes,billing_system_v2,note-1980
CUST-004605,2023-09-15,2026-05-06,33,One year,,Central,114.02,2,Yes,billing_system_v2,note-734
CUST-002240,2025-02-06,2026-05-06,16,Month-to-month,Basic,East,37.92,0,No,billing_system_v2,note-558
CUST-004030,2023-03-19,2026-05-05,39,Month-to-month,Premium,South,68.81,4,Yes,billing_system_v2,note-4059
CUST-000899,2022-10-20,2026-05-27,44,Two year,Standard,West,64.19,0,No,billing_system_v2,note-4030
CUST-004099,2024-06-11,2026-04-28,24,One year,Premium,West,69.01,0,No,billing_system_v2,note-1181
CUST-003988,2024-01-13,2026-05-10,29,Month-to-month,Standard,East,78.52,0,No,billing_system_v2,note-3017
CUST-000944,2025-09-04,2026-04-20,9,Month-to-month,Basic,North,43.16,1,Yes,billing_system_v2,note-256
CUST-001628,2024-03-13,2026-05-17,27,Two year,Basic,East,39.61,2,Yes,billing_system_v2,note-4984
CUST-001970,2021-07-27,2026-05-29,59,Two year,Premium,West,100.9,3,No,billing_system_v2,note-2501
CUST-004345,2023-06-17,2026-04-27,36,Month-to-month,Standard,West,60.61,5,Yes,billing_system_v2,note-2481
CUST-001270,2024-04-12,2026-05-12,26,Two year,Basic,North,89.23,2,Yes,billing_system_v2,note-2774
CUST-000152,2020-12-29,2026-04-15,66,Month-to-month,Premium,West,22.16,0,No,billing_system_v2,note-2369
CUST-001667,2022-06-22,2026-05-18,48,Month-to-month,Standard,South,83.68,1,No,billing_system_v2,note-2911
CUST-000940,2022-05-23,2026-05-23,49,One year,Basic,South,69.41,1,No,billing_system_v2,note-2739
CUST-004724,2024-10-09,2026-05-14,20,Month-to-month,Standard,South,66.45,3,Yes,billing_system_v2,note-3647
CUST-001892,2021-03-29,2026-05-15,63,One year,Premium,South,70.73,4,No,billing_system_v2,note-2701
CUST-003657,2020-12-29,2026-05-18,66,Month-to-month,Standard,Central,113.56,2,No,billing_system_v2,note-3817
CUST-004994,2022-08-21,2026-05-24,46,Month-to-month,Basic,South,48.46,2,No,billing_system_v2,note-1645
CUST-004311,2021-05-28,2026-04-24,61,Month-to-month,Basic,East,39.77,3,No,billing_system_v2,note-4329
CUST-003182,2022-01-23,2026-05-23,53,One year,Premium,North,86.85,2,No,billing_system_v2,note-1027
CUST-000151,2024-10-09,2026-05-05,20,Two year,Standard,West,77.17,3,Yes,billing_system_v2,note-1826
CUST-004694,2022-04-23,2026-03-22,50,Two year,Premium,West,35.5,2,No,billing_system_v2,note-2760
CUST-001905,2025-01-07,2026-05-17,17,Two year,Basic,North,41.3,1,No,billing_system_v2,note-3577
